sku,offercode,location_original,location,instance_type,instance_family,vcpu,clock_speed,memory,storage,network_performance,processor_architecture,tenancy,os,usagetype,operation,pd_key,price_description,unit,price
PNXCDKPRGMCUB2E5,JRTCKXETXF,,location_free,,,,,,,,,,,APS1-AFS1-S3RTC-In-Bytes,,PNXCDKPRGMCUB2E5.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Africa (Cape Town) Data Transfer for Replication Time Control to Asia Pacific (Singapore),GB,0
398F2ENQMPF8AD55,JRTCKXETXF,,location_free,,,,,,,,,,,UGW1-UGW1-S3RTC-In-Bytes,,398F2ENQMPF8AD55.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - AWS GovCloud (US) Data Transfer for Replication Time Control to AWS GovCloud (US),GB,0
DU8JCFZZHUNKKY32,JRTCKXETXF,,location_free,,,,,,,,,,,USW2-EU-S3RTC-Out-Bytes,,DU8JCFZZHUNKKY32.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - US West (Oregon) Data Transfer for Replication Time Control to EU (Ireland),GB,0.015
ZA83S68BYWE3USFB,JRTCKXETXF,,location_free,,,,,,,,,,,USE1-MES1-S3RTC-In-Bytes,,ZA83S68BYWE3USFB.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Middle East (Bahrain) Data Transfer for Replication Time Control to US East (N. Virginia),GB,0
ZC39TB9RNMBYJ463,JRTCKXETXF,,location_free,,,,,,,,,,,APN3-APS3-S3RTC-Out-Bytes,,ZC39TB9RNMBYJ463.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Osaka) Data Transfer for Replication Time Control to Asia Pacific (Mumbai),GB,0.015
YXRD8C2BU8ZJZWXG,JRTCKXETXF,,location_free,,,,,,,,,,,EUS1-APS1-S3RTC-Out-Bytes,,YXRD8C2BU8ZJZWXG.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Milan) Data Transfer for Replication Time Control to Asia Pacific (Singapore),GB,0.015
TJT933GPRUUX6E6N,JRTCKXETXF,,location_free,,,,,,,,,,,APE1-EUW2-S3RTC-In-Bytes,,TJT933GPRUUX6E6N.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (London) Data Transfer for Replication Time Control to Asia Pacific (Hong Kong),GB,0
S69ZEJMWZ93WP6TD,JRTCKXETXF,,location_free,,,,,,,,,,,EUS1-MES1-S3RTC-In-Bytes,,S69ZEJMWZ93WP6TD.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Middle East (Bahrain) Data Transfer for Replication Time Control to EU (Milan),GB,0
CWQ65G42UDW6JWHA,JRTCKXETXF,,location_free,,,,,,,,,,,APS3-EUS1-S3RTC-Out-Bytes,,CWQ65G42UDW6JWHA.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Mumbai) Data Transfer for Replication Time Control to EU (Milan),GB,0.015
6DD6BQSKPEZCW45K,JRTCKXETXF,,location_free,,,,,,,,,,,USE1-APS3-S3RTC-In-Bytes,,6DD6BQSKPEZCW45K.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Asia Pacific (Mumbai) Data Transfer for Replication Time Control to US East (N. Virginia),GB,0
BMURRB46Y8M4YMY2,JRTCKXETXF,,location_free,,,,,,,,,,,APS2-APS2-S3RTC-Out-Bytes,,BMURRB46Y8M4YMY2.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Sydney) Data Transfer for Replication Time Control to Asia Pacific (Sydney),GB,0.015
N75XQ7E9BMK6SEFS,JRTCKXETXF,,location_free,,,,,,,,,,,APS3-APN3-S3RTC-Out-Bytes,,N75XQ7E9BMK6SEFS.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Mumbai) Data Transfer for Replication Time Control to Asia Pacific (Osaka),GB,0.015
24CJH9HHMCBRN4A8,JRTCKXETXF,,location_free,,,,,,,,,,,USW1-MES1-S3RTC-In-Bytes,,24CJH9HHMCBRN4A8.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Middle East (Bahrain) Data Transfer for Replication Time Control to US West (N. California),GB,0
6KXPC5Z7BMBTHEEK,JRTCKXETXF,,location_free,,,,,,,,,,,APE1-MES1-S3RTC-In-Bytes,,6KXPC5Z7BMBTHEEK.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Middle East (Bahrain) Data Transfer for Replication Time Control to Asia Pacific (Hong Kong),GB,0
Q3WEETX6HXWNYFJA,JRTCKXETXF,,location_free,,,,,,,,,,,EU-APS2-S3RTC-Out-Bytes,,Q3WEETX6HXWNYFJA.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Ireland) Data Transfer for Replication Time Control to Asia Pacific (Sydney),GB,0.015
Y2VXSX8VSQ2J5R5U,JRTCKXETXF,,location_free,,,,,,,,,,,EUC1-USW2-S3RTC-In-Bytes,,Y2VXSX8VSQ2J5R5U.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - US West (Oregon) Data Transfer for Replication Time Control to EU (Frankfurt),GB,0
BYNRUUVM4D6JAFCF,JRTCKXETXF,,location_free,,,,,,,,,,,EUW2-EUC1-S3RTC-Out-Bytes,,BYNRUUVM4D6JAFCF.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (London) Data Transfer for Replication Time Control to EU (Frankfurt),GB,0.015
69JBV7U9K7HN7YZT,JRTCKXETXF,,location_free,,,,,,,,,,,APS2-USE1-S3RTC-In-Bytes,,69JBV7U9K7HN7YZT.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - US East (N. Virginia) Data Transfer for Replication Time Control to Asia Pacific (Sydney),GB,0
MBT6NMG4ZSXX2KKT,JRTCKXETXF,,location_free,,,,,,,,,,,EU-AFS1-S3RTC-Out-Bytes,,MBT6NMG4ZSXX2KKT.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Ireland) Data Transfer for Replication Time Control to Africa (Cape Town),GB,0.015
T5ENGD7WFPP5ZZWH,JRTCKXETXF,,location_free,,,,,,,,,,,APE1-USE1-S3RTC-Out-Bytes,,T5ENGD7WFPP5ZZWH.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Hong Kong) Data Transfer for Replication Time Control to US East (N. Virginia),GB,0.015
2NYVTK78ZJCZXXY9,JRTCKXETXF,,location_free,,,,,,,,,,,APS1-APN3-S3RTC-Out-Bytes,,2NYVTK78ZJCZXXY9.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Singapore) Data Transfer for Replication Time Control to Asia Pacific (Osaka),GB,0.015
YM64VCF4QH63SQW8,JRTCKXETXF,,location_free,,,,,,,,,,,CAN1-MES1-S3RTC-In-Bytes,,YM64VCF4QH63SQW8.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Middle East (Bahrain) Data Transfer for Replication Time Control to Canada (Central),GB,0
UR2ABE48AFSBACTR,JRTCKXETXF,,location_free,,,,,,,,,,,EUW3-AFS1-S3RTC-Out-Bytes,,UR2ABE48AFSBACTR.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Paris) Data Transfer for Replication Time Control to Africa (Cape Town),GB,0.015
694DHBWD8BY8XJAW,JRTCKXETXF,,location_free,,,,,,,,,,,EUC1-APN1-S3RTC-In-Bytes,,694DHBWD8BY8XJAW.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Asia Pacific (Tokyo) Data Transfer for Replication Time Control to EU (Frankfurt),GB,0
7PM26B3ZG4W53XFC,JRTCKXETXF,,location_free,,,,,,,,,,,APN1-SAE1-S3RTC-In-Bytes,,7PM26B3ZG4W53XFC.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - South America (Sao Paulo) Data Transfer for Replication Time Control to Asia Pacific (Tokyo),GB,0
QWRUKWNYSEMJWKJ6,JRTCKXETXF,,location_free,,,,,,,,,,,CAN1-APS1-S3RTC-Out-Bytes,,QWRUKWNYSEMJWKJ6.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Canada (Central) Data Transfer for Replication Time Control to Asia Pacific (Singapore),GB,0.015
8XPBYMAGF6GZ8E9P,JRTCKXETXF,,location_free,,,,,,,,,,,APS1-APE1-S3RTC-Out-Bytes,,8XPBYMAGF6GZ8E9P.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Singapore) Data Transfer for Replication Time Control to Asia Pacific (Hong Kong),GB,0.015
8CB73U284PZHN7RF,JRTCKXETXF,,location_free,,,,,,,,,,,MES1-MES1-S3RTC-Out-Bytes,,8CB73U284PZHN7RF.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Middle East (Bahrain) Data Transfer for Replication Time Control to Middle East (Bahrain),GB,0.015
W87XUA8YEVRWTU3C,JRTCKXETXF,,location_free,,,,,,,,,,,USW1-APN3-S3RTC-Out-Bytes,,W87XUA8YEVRWTU3C.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - US West (N. California) Data Transfer for Replication Time Control to Asia Pacific (Osaka),GB,0.015
CYD4FE653RQ9RJ6R,JRTCKXETXF,,location_free,,,,,,,,,,,EUW2-EUW2-S3RTC-In-Bytes,,CYD4FE653RQ9RJ6R.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (London) Data Transfer for Replication Time Control to EU (London),GB,0
845TUDYAWY8QWVZ7,JRTCKXETXF,,location_free,,,,,,,,,,,USW2-MES1-S3RTC-In-Bytes,,845TUDYAWY8QWVZ7.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Middle East (Bahrain) Data Transfer for Replication Time Control to US West (Oregon),GB,0
SVBXQ2JPCPQZVVNX,JRTCKXETXF,,location_free,,,,,,,,,,,AFS1-APS1-S3RTC-In-Bytes,,SVBXQ2JPCPQZVVNX.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Asia Pacific (Singapore) Data Transfer for Replication Time Control to Africa (Cape Town),GB,0
H3UMYCYQE3FBHBMW,JRTCKXETXF,,location_free,,,,,,,,,,,SAE1-SAE1-S3RTC-Out-Bytes,,H3UMYCYQE3FBHBMW.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - South America (Sao Paulo) Data Transfer for Replication Time Control to South America (Sao Paulo),GB,0.015
7W9FSGEZE3TPAU47,JRTCKXETXF,,location_free,,,,,,,,,,,APN1-MES1-S3RTC-In-Bytes,,7W9FSGEZE3TPAU47.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Middle East (Bahrain) Data Transfer for Replication Time Control to Asia Pacific (Tokyo),GB,0
B5Q8ZREAKC3YH72E,JRTCKXETXF,,location_free,,,,,,,,,,,EUW3-EUW2-S3RTC-In-Bytes,,B5Q8ZREAKC3YH72E.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (London) Data Transfer for Replication Time Control to EU (Paris),GB,0
8ZCCKFD5AK54E6H6,JRTCKXETXF,,location_free,,,,,,,,,,,EUS1-APS3-S3RTC-Out-Bytes,,8ZCCKFD5AK54E6H6.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Milan) Data Transfer for Replication Time Control to Asia Pacific (Mumbai),GB,0.015
4EC2C7PX26RBK44R,JRTCKXETXF,,location_free,,,,,,,,,,,USE1-USE1-S3RTC-In-Bytes,,4EC2C7PX26RBK44R.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - US East (N. Virginia) Data Transfer for Replication Time Control to US East (N. Virginia),GB,0
YNNRRMQ23MXNY8VZ,JRTCKXETXF,,location_free,,,,,,,,,,,EUC1-EUN1-S3RTC-In-Bytes,,YNNRRMQ23MXNY8VZ.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (Stockholm) Data Transfer for Replication Time Control to EU (Frankfurt),GB,0
M5C97AR9VTQFFZBF,JRTCKXETXF,,location_free,,,,,,,,,,,CNN1-CNW1-S3RTC-In-Bytes,,M5C97AR9VTQFFZBF.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - China (Beijing) Data Transfer for Replication Time Control to China (Ningxia),GB,0
JX8YJY79K994HHKW,JRTCKXETXF,,location_free,,,,,,,,,,,EU-EUC1-S3RTC-In-Bytes,,JX8YJY79K994HHKW.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (Frankfurt) Data Transfer for Replication Time Control to EU (Ireland),GB,0
9RNBRRQ2XPDUZUXA,JRTCKXETXF,,location_free,,,,,,,,,,,MES1-EUS1-S3RTC-In-Bytes,,9RNBRRQ2XPDUZUXA.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (Milan) Data Transfer for Replication Time Control to Middle East (Bahrain),GB,0
5SPNRNC8CWQEFD6E,JRTCKXETXF,,location_free,,,,,,,,,,,EUC1-CNN1-S3RTC-Out-Bytes,,5SPNRNC8CWQEFD6E.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Frankfurt) Data Transfer for Replication Time Control to China (Ningxia),GB,0.015
XWFSMKE67GBA82XP,JRTCKXETXF,,location_free,,,,,,,,,,,EUW3-USW1-S3RTC-In-Bytes,,XWFSMKE67GBA82XP.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - US West (N. California) Data Transfer for Replication Time Control to EU (Paris),GB,0
YUBY67Q9AMCZDPMW,JRTCKXETXF,,location_free,,,,,,,,,,,USW1-APE1-S3RTC-In-Bytes,,YUBY67Q9AMCZDPMW.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Asia Pacific (Hong Kong) Data Transfer for Replication Time Control to US West (N. California),GB,0
VXYVFM8GUDCYGVWR,JRTCKXETXF,,location_free,,,,,,,,,,,USW2-EUN1-S3RTC-Out-Bytes,,VXYVFM8GUDCYGVWR.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - US West (Oregon) Data Transfer for Replication Time Control to EU (Stockholm),GB,0.015
CQ7UE9BJW4UZAQJE,JRTCKXETXF,,location_free,,,,,,,,,,,USE2-CAN1-S3RTC-Out-Bytes,,CQ7UE9BJW4UZAQJE.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - US East (Ohio) Data Transfer for Replication Time Control to Canada (Central),GB,0.015
47ZNE9FE6GWFD9TB,JRTCKXETXF,,location_free,,,,,,,,,,,EU-APN1-S3RTC-Out-Bytes,,47ZNE9FE6GWFD9TB.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Ireland) Data Transfer for Replication Time Control to Asia Pacific (Tokyo),GB,0.015
D38QSZ3K3B8SZF5N,JRTCKXETXF,,location_free,,,,,,,,,,,MES1-EUN1-S3RTC-In-Bytes,,D38QSZ3K3B8SZF5N.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (Stockholm) Data Transfer for Replication Time Control to Middle East (Bahrain),GB,0
NE8D2RMTJJPKG2TE,JRTCKXETXF,,location_free,,,,,,,,,,,USW1-APS2-S3RTC-Out-Bytes,,NE8D2RMTJJPKG2TE.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - US West (N. California) Data Transfer for Replication Time Control to Asia Pacific (Sydney),GB,0.015
2VT5N52VNK52YB6H,JRTCKXETXF,,location_free,,,,,,,,,,,SAE1-AFS1-S3RTC-Out-Bytes,,2VT5N52VNK52YB6H.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - South America (Sao Paulo) Data Transfer for Replication Time Control to Africa (Cape Town),GB,0.015
6SB352TMAB2R4Z2N,JRTCKXETXF,,location_free,,,,,,,,,,,MES1-USE1-S3RTC-Out-Bytes,,6SB352TMAB2R4Z2N.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Middle East (Bahrain) Data Transfer for Replication Time Control to US East (N. Virginia),GB,0.015
ANKHCWJGXVDEJSTJ,JRTCKXETXF,,location_free,,,,,,,,,,,EUN1-EUW3-S3RTC-Out-Bytes,,ANKHCWJGXVDEJSTJ.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Stockholm) Data Transfer for Replication Time Control to EU (Paris),GB,0.015
U7FGNK7VNER3Y48J,JRTCKXETXF,,location_free,,,,,,,,,,,EUN1-APS1-S3RTC-In-Bytes,,U7FGNK7VNER3Y48J.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Asia Pacific (Singapore) Data Transfer for Replication Time Control to EU (Stockholm),GB,0
9J27NQY862G274AD,JRTCKXETXF,,location_free,,,,,,,,,,,USW1-EUN1-S3RTC-In-Bytes,,9J27NQY862G274AD.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (Stockholm) Data Transfer for Replication Time Control to US West (N. California),GB,0
CR64D4DA4TPZSVC6,JRTCKXETXF,,location_free,,,,,,,,,,,APN1-APN2-S3RTC-In-Bytes,,CR64D4DA4TPZSVC6.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Asia Pacific (Seoul) Data Transfer for Replication Time Control to Asia Pacific (Tokyo),GB,0
S5FUPERF2DN3VH8Z,JRTCKXETXF,,location_free,,,,,,,,,,,APS1-APN2-S3RTC-In-Bytes,,S5FUPERF2DN3VH8Z.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Asia Pacific (Seoul) Data Transfer for Replication Time Control to Asia Pacific (Singapore),GB,0
HD2852ATSWBGSTGG,JRTCKXETXF,,location_free,,,,,,,,,,,APE1-AFS1-S3RTC-In-Bytes,,HD2852ATSWBGSTGG.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Africa (Cape Town) Data Transfer for Replication Time Control to Asia Pacific (Hong Kong),GB,0
52MSSZEHJY9E2CDT,JRTCKXETXF,,location_free,,,,,,,,,,,AFS1-APS1-S3RTC-Out-Bytes,,52MSSZEHJY9E2CDT.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Africa (Cape Town) Data Transfer for Replication Time Control to Asia Pacific (Singapore),GB,0.015
Q7CDPXJJGUQGUUKC,JRTCKXETXF,,location_free,,,,,,,,,,,MES1-EUN1-S3RTC-Out-Bytes,,Q7CDPXJJGUQGUUKC.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Middle East (Bahrain) Data Transfer for Replication Time Control to EU (Stockholm),GB,0.015
ZGS7SVAG3DJWECYP,JRTCKXETXF,,location_free,,,,,,,,,,,EUS1-EUC1-S3RTC-Out-Bytes,,ZGS7SVAG3DJWECYP.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Milan) Data Transfer for Replication Time Control to EU (Frankfurt),GB,0.015
DSRCY8JKSNE8YYC3,JRTCKXETXF,,location_free,,,,,,,,,,,USE1-CloudFront-In-Bytes,,DSRCY8JKSNE8YYC3.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for S3-DT-InterRegion Inbound,GB,0
SRKKKRSES4HQ6Z34,JRTCKXETXF,,location_free,,,,,,,,,,,AFS1-USW2-S3RTC-Out-Bytes,,SRKKKRSES4HQ6Z34.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Africa (Cape Town) Data Transfer for Replication Time Control to US West (Oregon),GB,0.015
9VYMHH32Q3N955WJ,JRTCKXETXF,,location_free,,,,,,,,,,,EUN1-USW2-S3RTC-In-Bytes,,9VYMHH32Q3N955WJ.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - US West (Oregon) Data Transfer for Replication Time Control to EU (Stockholm),GB,0
FYUZP7ADN7KBGS84,JRTCKXETXF,,location_free,,,,,,,,,,,APN3-CAN1-S3RTC-In-Bytes,,FYUZP7ADN7KBGS84.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Canada (Central) Data Transfer for Replication Time Control to Asia Pacific (Osaka),GB,0
Y8MQAW77C3EU2USR,JRTCKXETXF,,location_free,,,,,,,,,,,EUW2-CAN1-S3RTC-In-Bytes,,Y8MQAW77C3EU2USR.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Canada (Central) Data Transfer for Replication Time Control to EU (London),GB,0
HAEMJGXVZ6BVA5BQ,JRTCKXETXF,,location_free,,,,,,,,,,,USW2-APS1-S3RTC-Out-Bytes,,HAEMJGXVZ6BVA5BQ.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - US West (Oregon) Data Transfer for Replication Time Control to Asia Pacific (Singapore),GB,0.015
Z7UXSBMQP7SWDMS4,JRTCKXETXF,,location_free,,,,,,,,,,,EUN1-EUC1-S3RTC-In-Bytes,,Z7UXSBMQP7SWDMS4.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (Frankfurt) Data Transfer for Replication Time Control to EU (Stockholm),GB,0
MTHCKFCS9TK6VVC7,JRTCKXETXF,,location_free,,,,,,,,,,,APN3-EUC1-S3RTC-Out-Bytes,,MTHCKFCS9TK6VVC7.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Osaka) Data Transfer for Replication Time Control to EU (Frankfurt),GB,0.015
YH3MJ7FWHJ6R5VPC,JRTCKXETXF,,location_free,,,,,,,,,,,APS3-APS3-S3RTC-In-Bytes,,YH3MJ7FWHJ6R5VPC.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Asia Pacific (Mumbai) Data Transfer for Replication Time Control to Asia Pacific (Mumbai),GB,0
QNERETQM2JMR8VYF,JRTCKXETXF,,location_free,,,,,,,,,,,APN1-APS2-S3RTC-In-Bytes,,QNERETQM2JMR8VYF.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Asia Pacific (Sydney) Data Transfer for Replication Time Control to Asia Pacific (Tokyo),GB,0
WNBUQ2BKKTYV9RK6,JRTCKXETXF,,location_free,,,,,,,,,,,EUS1-USW1-S3RTC-Out-Bytes,,WNBUQ2BKKTYV9RK6.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Milan) Data Transfer for Replication Time Control to US West (N. California),GB,0.015
3N8JJC4HWYDBV62Y,JRTCKXETXF,,location_free,,,,,,,,,,,APE1-CAN1-S3RTC-Out-Bytes,,3N8JJC4HWYDBV62Y.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Hong Kong) Data Transfer for Replication Time Control to Canada (Central),GB,0.015
HAJN3FNH9RJ8UBTN,JRTCKXETXF,,location_free,,,,,,,,,,,EUW2-APN3-S3RTC-Out-Bytes,,HAJN3FNH9RJ8UBTN.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (London) Data Transfer for Replication Time Control to Asia Pacific (Osaka),GB,0.015
N9VPE97U6A3RK48E,JRTCKXETXF,,location_free,,,,,,,,,,,APS2-EUW2-S3RTC-In-Bytes,,N9VPE97U6A3RK48E.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (London) Data Transfer for Replication Time Control to Asia Pacific (Sydney),GB,0
W8C7486DMDJ37CQ9,JRTCKXETXF,,location_free,,,,,,,,,,,EUW3-MES1-S3RTC-Out-Bytes,,W8C7486DMDJ37CQ9.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Paris) Data Transfer for Replication Time Control to Middle East (Bahrain),GB,0.015
PXQBR3AT97RT83PH,JRTCKXETXF,,location_free,,,,,,,,,,,APN3-EUN1-S3RTC-Out-Bytes,,PXQBR3AT97RT83PH.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Osaka) Data Transfer for Replication Time Control to EU (Stockholm),GB,0.015
8V7ZJS9XVTN94VZX,JRTCKXETXF,,location_free,,,,,,,,,,,EUC1-MES1-S3RTC-Out-Bytes,,8V7ZJS9XVTN94VZX.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Frankfurt) Data Transfer for Replication Time Control to Middle East (Bahrain),GB,0.015
76WS5VPGARTRZNWA,JRTCKXETXF,,location_free,,,,,,,,,,,SAE1-USW1-S3RTC-Out-Bytes,,76WS5VPGARTRZNWA.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - South America (Sao Paulo) Data Transfer for Replication Time Control to US West (N. California),GB,0.015
99NRXFF7Q2K62DFK,JRTCKXETXF,,location_free,,,,,,,,,,,EUW3-EUN1-S3RTC-Out-Bytes,,99NRXFF7Q2K62DFK.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Paris) Data Transfer for Replication Time Control to EU (Stockholm),GB,0.015
PKV7Y7MF2UZFVRYT,JRTCKXETXF,,location_free,,,,,,,,,,,USE2-USW1-S3RTC-In-Bytes,,PKV7Y7MF2UZFVRYT.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - US West (N. California) Data Transfer for Replication Time Control to US East (Ohio),GB,0
4G6BUBAY62ZX8TMB,JRTCKXETXF,,location_free,,,,,,,,,,,APS3-EUC1-S3RTC-In-Bytes,,4G6BUBAY62ZX8TMB.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (Frankfurt) Data Transfer for Replication Time Control to Asia Pacific (Mumbai),GB,0
C8Z5SZXF2WRUHPX2,JRTCKXETXF,,location_free,,,,,,,,,,,EUW3-USW1-S3RTC-Out-Bytes,,C8Z5SZXF2WRUHPX2.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (Paris) Data Transfer for Replication Time Control to US West (N. California),GB,0.015
B786MSAW4U6MVDZC,JRTCKXETXF,,location_free,,,,,,,,,,,APN1-CAN1-S3RTC-In-Bytes,,B786MSAW4U6MVDZC.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Canada (Central) Data Transfer for Replication Time Control to Asia Pacific (Tokyo),GB,0
EWZQ9Z45A82S9BUM,JRTCKXETXF,,location_free,,,,,,,,,,,UGW1-CloudFront-In-Bytes,,EWZQ9Z45A82S9BUM.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for S3-DT-InterRegion Inbound,GB,0
92RBDRBHU7K6T6FT,JRTCKXETXF,,location_free,,,,,,,,,,,CAN1-APN2-S3RTC-Out-Bytes,,92RBDRBHU7K6T6FT.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Canada (Central) Data Transfer for Replication Time Control to Asia Pacific (Seoul),GB,0.015
JT3B4QKBQV3MFE5C,JRTCKXETXF,,location_free,,,,,,,,,,,APS3-CAN1-S3RTC-In-Bytes,,JT3B4QKBQV3MFE5C.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - Canada (Central) Data Transfer for Replication Time Control to Asia Pacific (Mumbai),GB,0
238WANCVM9XWNETX,JRTCKXETXF,,location_free,,,,,,,,,,,APN2-CAN1-S3RTC-Out-Bytes,,238WANCVM9XWNETX.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Seoul) Data Transfer for Replication Time Control to Canada (Central),GB,0.015
MMHZ5AVA4ZKXH3JP,JRTCKXETXF,,location_free,,,,,,,,,,,APN3-AFS1-S3RTC-Out-Bytes,,MMHZ5AVA4ZKXH3JP.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Osaka) Data Transfer for Replication Time Control to Africa (Cape Town),GB,0.015
ZRM2ZNWQEUDQWJH5,JRTCKXETXF,,location_free,,,,,,,,,,,EUW2-APN1-S3RTC-Out-Bytes,,ZRM2ZNWQEUDQWJH5.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - EU (London) Data Transfer for Replication Time Control to Asia Pacific (Tokyo),GB,0.015
328NJ7H5DYK6U27Z,JRTCKXETXF,,location_free,,,,,,,,,,,APE1-USW1-S3RTC-Out-Bytes,,328NJ7H5DYK6U27Z.JRTCKXETXF.6YS6EN2CT7,$0.015 per GB - Asia Pacific (Hong Kong) Data Transfer for Replication Time Control to US West (N. California),GB,0.015
U9XW6WB8P5Q7SWTK,JRTCKXETXF,,location_free,,,,,,,,,,,CAN1-EUW2-S3RTC-In-Bytes,,U9XW6WB8P5Q7SWTK.JRTCKXETXF.6YS6EN2CT7,$0.00 per GB - EU (London) Data Transfer for Replication Time Control to Canada (Central),GB,0
